apple.n.01	juice.n.04	0.1
intelligence.n.01	logic.n.05	0.16666666666666666
communication.n.02	language.n.01	0.5
mink.n.01	fur.n.01	0.5
mob.n.01	crowd.n.01	0.5
shore.n.01	seashore.n.01	0.5
wire.n.02	cord.n.03	0.3333333333333333
bird.n.02	turkey.n.04	0.3333333333333333
bed.n.01	crib.n.01	0.2
competence.n.01	ability.n.01	0.5
cloud.n.01	haze.n.01	0.3333333333333333
supper.n.01	meal.n.01	0.5
barroom.n.01	cage.n.01	0.2
water.n.01	salt.n.01	0.25
sense.n.03	intuition.n.01	0.14285714285714285
situation.n.02	condition.n.01	0.5
crime.n.01	larceny.n.01	0.3333333333333333
vogue.n.01	fashion.n.03	0.5
boundary.n.02	margin.n.01	0.5
arm.n.02	body.n.11	0.25
gravy_boat.n.01	car.n.02	0.2
sandwich.n.01	lunch.n.01	0.16666666666666666
bride.n.03	princess.n.01	0.125
heroine.n.01	hero.n.02	0.3333333333333333
car.n.02	gauge.n.01	0.125
insect.n.01	bee.n.01	0.3333333333333333
crib.n.01	cradle.n.01	0.3333333333333333
animal.n.01	person.n.01	0.3333333333333333
marijuana.n.01	herb.n.01	0.16666666666666666
layer.n.01	hospital.n.01	0.16666666666666666
buttock.n.01	tongue.n.01	0.25
magnetic_disk.n.01	computer.n.01	0.2
curve.n.02	angle.n.01	0.16666666666666666
grass.n.02	moss.n.01	0.125
school.n.07	law.n.01	0.16666666666666666
foot.n.02	head.n.11	0.3333333333333333
mother.n.03	defender.n.01	0.14285714285714285
orthodontist.n.01	dentist.n.01	0.5
alcohol.n.01	whiskey.n.01	0.3333333333333333
mouth.n.02	tooth.n.03	0.2
breakfast.n.01	bacon.n.02	0.09090909090909091
toilet.n.01	bedroom.n.01	0.3333333333333333
plate.n.05	bowl.n.04	0.3333333333333333
meat.n.01	bacon.n.01	0.25
air.n.01	helium.n.01	0.25
actor.n.02	employer.n.01	0.25
torso.n.01	thorax.n.02	0.3333333333333333
son.n.02	father.n.06	0.3333333333333333
kernel.n.03	surgery.n.01	0.1111111111111111
woman.n.02	repository.n.02	0.16666666666666666
man.n.03	father.n.05	0.25
beach.n.01	island.n.01	0.2
narrative.n.01	subject.n.01	0.3333333333333333
game.n.03	fun.n.01	0.3333333333333333
weekend.n.01	week.n.03	0.3333333333333333
couple.n.01	pair.n.03	0.5
woman.n.01	wife.n.01	0.5
sheep.n.01	cattle.n.01	0.25
purse.n.03	bag.n.01	0.5
ceiling.n.01	cathedral.n.02	0.1
bean.n.02	coffee_bean.n.01	0.3333333333333333
wood.n.01	paper.n.01	0.25
top.n.02	side.n.04	0.5
crime.n.01	fraud.n.01	0.5
pain.n.02	injury.n.01	0.125
lover.n.01	companion.n.02	0.25
evening.n.03	twilight.n.01	0.07692307692307693
father.n.05	daughter.n.01	0.16666666666666666
wine.n.01	liquor.n.01	0.3333333333333333
cow.n.01	goat.n.01	0.2
belief.n.01	public_opinion.n.01	0.5
world.n.03	illusion.n.02	0.16666666666666666
treaty.n.01	agreement.n.01	0.3333333333333333
wealth.n.01	poverty.n.01	0.3333333333333333
accident.n.02	emergency.n.01	0.2
conflict.n.01	conquest.n.01	0.16666666666666666
acquaintance.n.03	teacher.n.01	0.16666666666666666
illness.n.01	infection.n.01	0.3333333333333333
game.n.03	antic.n.01	0.3333333333333333
brother.n.04	son.n.01	0.16666666666666666
aunt.n.01	nephew.n.01	0.2
worker.n.01	machinist.n.01	0.25
doctor.n.01	orthodontist.n.01	0.25
oak.n.01	maple.n.01	0.3333333333333333
bee.n.01	queen.n.01	0.25
car.n.02	bicycle.n.01	0.3333333333333333
goal.n.01	pursuit.n.02	0.14285714285714285
august.n.01	calendar_month.n.01	0.3333333333333333
united_states_army.n.01	team.n.01	0.2
cloud.n.02	weather.n.01	0.3333333333333333
doctor.n.01	doctor.n.04	0.1111111111111111
canyon.n.01	valley.n.01	0.3333333333333333
river.n.01	valley.n.01	0.1111111111111111
sun.n.03	sky.n.01	0.09090909090909091
target.n.01	arrow.n.01	0.125
chocolate.n.02	pie.n.01	0.2
context.n.02	situation.n.01	0.3333333333333333
opinion.n.05	choice.n.02	0.14285714285714285
rhythm.n.04	tune.n.01	0.125
intestine.n.01	nerve.n.01	0.1111111111111111
day.n.07	dawn.n.03	0.3333333333333333
cattle.n.01	beef.n.01	0.5
doctor.n.01	professor.n.01	0.14285714285714285
sleeve.n.01	vein.n.04	0.125
room.n.01	bathroom.n.01	0.5
corporation.n.01	business.n.01	0.3333333333333333
fun.n.01	football.n.01	0.2
hill.n.01	cliff.n.01	0.25
bone.n.01	ankle.n.01	0.1111111111111111
apple.n.01	candy.n.01	0.08333333333333333
assistant.n.01	maid.n.01	0.2
leader.n.01	coach.n.01	0.3333333333333333
lemon.n.03	tea.n.03	0.125
bee.n.01	ant.n.01	0.3333333333333333
basketball.n.02	baseball.n.02	0.3333333333333333
rice.n.02	bean.n.03	0.14285714285714285
bed.n.01	furniture.n.01	0.3333333333333333
emotion.n.01	passion.n.01	0.3333333333333333
anarchy.n.01	chaos.n.01	0.25
crime.n.01	misdemeanor.n.01	0.5
machine.n.01	engine.n.01	0.3333333333333333
beach.n.01	sea.n.01	0.14285714285714285
bowling_alley.n.02	stadium.n.01	0.14285714285714285
jar.n.02	bottle.n.02	0.3333333333333333
military_capability.n.01	capability.n.01	0.5
seeded_player.n.01	mustard.n.01	0.1
guitar.n.01	drum.n.01	0.2
impression.n.01	idea.n.01	0.5
north.n.06	west.n.04	0.3333333333333333
diet.n.03	salad.n.01	0.16666666666666666
mother.n.03	wife.n.01	0.25
dad.n.01	mother.n.01	0.25
master.n.07	sailor.n.01	0.25
meter.n.01	yard.n.01	0.25
beer.n.01	champagne.n.01	0.16666666666666666
motor.n.01	gravy_boat.n.01	0.14285714285714285
circuit_board.n.01	bridge.n.02	0.2
science.n.01	psychology.n.01	0.5
sinner.n.01	saint.n.02	0.16666666666666666
destruction.n.02	construction.n.07	0.1111111111111111
crowd.n.01	crowd.n.02	0.3333333333333333
beach.n.01	reef.n.01	0.2
man.n.03	child.n.03	0.3333333333333333
bread.n.01	cheese.n.01	0.25
ace.n.03	achiever.n.01	0.25
celebration.n.01	ceremony.n.01	0.3333333333333333
menu.n.03	order.n.09	0.125
king.n.07	princess.n.01	0.16666666666666666
wealth.n.01	prestige.n.01	0.14285714285714285
endurance.n.01	strength.n.01	0.5
danger.n.03	menace.n.01	0.5
god.n.03	priest.n.02	0.2
world.n.08	brotherhood.n.02	0.2
buddy.n.01	companion.n.01	0.3333333333333333
teacher.n.01	benefactor.n.01	0.14285714285714285
torso.n.01	abdomen.n.01	0.3333333333333333
tongue.n.01	throat.n.04	0.2
house.n.12	carpet.n.02	0.14285714285714285
intelligence.n.01	skill.n.02	0.3333333333333333
journey.n.01	seduction.n.02	0.1111111111111111
god.n.03	prey.n.02	0.14285714285714285
brother.n.04	person.n.01	0.3333333333333333
adversary.n.01	opposition.n.04	0.25
death.n.02	catastrophe.n.03	0.2
giant.n.05	demon.n.03	0.2
day.n.07	morning.n.01	0.3333333333333333
man.n.03	winner.n.01	0.25
acquaintance.n.03	guy.n.01	0.2
birdcall.n.01	narrative.n.01	0.16666666666666666
beam.n.04	sunlight.n.01	0.3333333333333333
guy.n.01	stud.n.01	0.3333333333333333
wimp.n.01	rice.n.04	0.14285714285714285
box.n.01	elevator.n.02	0.16666666666666666
butter.n.01	potato.n.01	0.2
apartment.n.01	furniture.n.01	0.14285714285714285
lake.n.01	swamp.n.01	0.125
salad.n.01	vinegar.n.01	0.1111111111111111
flower.n.02	bulb.n.01	0.2
cloud.n.01	mist.n.01	0.25
driver.n.02	pilot.n.01	0.2
sugar.n.01	honey.n.01	0.3333333333333333
torso.n.01	shoulder.n.01	0.3333333333333333
idea.n.01	image.n.01	0.25
father.n.05	brother.n.04	0.2
moon.n.06	planet.n.03	0.25
ball.n.06	costume.n.04	0.14285714285714285
railing.n.01	fence.n.01	0.3333333333333333
room.n.01	layer.n.01	0.2
flower.n.01	shrub.n.01	0.16666666666666666
bone.n.01	stifle.n.01	0.14285714285714285
sleeve.n.01	knee.n.03	0.3333333333333333
bottom.n.01	side.n.04	0.5
vessel.n.01	vein.n.01	0.3333333333333333
big_cat.n.01	rabbit.n.01	0.14285714285714285
meat.n.01	sandwich.n.01	0.1
impression.n.01	concept.n.01	0.3333333333333333
intelligence.n.01	penetration.n.02	0.2
care.n.01	pastime.n.01	0.2
position.n.04	confidence.n.04	0.125
right.n.07	justice.n.01	0.5
argument.n.04	agreement.n.01	0.25
depth.n.01	magnitude.n.01	0.3333333333333333
medium.n.08	newsworthiness.n.01	0.14285714285714285
achiever.n.01	candidate.n.02	0.3333333333333333
birthday.n.02	date.n.01	0.5
fee.n.01	payment.n.01	0.2
bible.n.01	hymn.n.01	0.1
exit.n.01	doorway.n.01	0.14285714285714285
man.n.03	lookout.n.01	0.14285714285714285
aisle.n.03	manor_hall.n.01	0.25
whiskey.n.01	gin.n.01	0.3333333333333333
blood.n.05	kernel.n.03	0.125
oil.n.02	mink.n.01	0.1
floor.n.02	deck.n.04	0.25
ceiling.n.03	floor.n.03	0.3333333333333333
door.n.05	floor.n.10	0.3333333333333333
shoulder.n.01	head.n.26	0.25
wagon.n.04	baby_buggy.n.01	0.3333333333333333
car.n.02	passenger_car.n.01	0.5
elbow.n.05	ankle.n.01	0.2
wealth.n.01	fame.n.01	0.125
sorrow.n.02	shame.n.01	0.25
administration.n.02	management.n.02	0.5
communication.n.02	conversation.n.01	0.25
pollution.n.01	atmosphere.n.01	0.25
anatomy.n.01	biology.n.01	0.3333333333333333
college.n.01	profession.n.01	0.25
record.n.05	subject.n.01	0.2
formula.n.01	equation.n.01	0.3333333333333333
book.n.07	data.n.01	0.3333333333333333
male_child.n.01	partner.n.03	0.25
sky.n.01	universe.n.01	0.1
population.n.01	people.n.01	0.5
college.n.01	class.n.06	0.2
headman.n.02	mayor.n.01	0.25
rabbi.n.01	curate.n.01	0.25
meter.n.01	inch.n.01	0.25
polyester.n.03	cotton.n.02	0.3333333333333333
lawyer.n.01	banker.n.02	0.16666666666666666
violin.n.01	musical_instrument.n.01	0.25
camp.n.03	cabin.n.02	0.2
pot.n.04	appliance.n.01	0.2
linen.n.01	fabric.n.01	0.5
whiskey.n.01	champagne.n.01	0.16666666666666666
daughter.n.01	child.n.02	0.3333333333333333
bungalow.n.01	cabin.n.02	0.3333333333333333
bird.n.01	hen.n.02	0.5
racket.n.01	noise.n.01	0.5
sunset.n.03	evening.n.03	0.1
drizzle.n.01	rain.n.01	0.5
adult.n.01	child.n.03	0.3333333333333333
charcoal.n.01	coal.n.01	0.25
torso.n.01	spine.n.05	0.25
head.n.11	nail.n.03	0.3333333333333333
log.n.05	timber.n.02	0.125
spoon.n.02	cup.n.02	0.3333333333333333
consistency.n.01	boldness.n.02	0.14285714285714285
man.n.08	husband.n.01	0.2
bone.n.01	neck.n.01	0.14285714285714285
frustration.n.03	anger.n.01	0.3333333333333333
river.n.01	sea.n.01	0.25
undertaking.n.01	job.n.07	0.3333333333333333
club.n.02	society.n.01	0.2
reflection.n.05	picture.n.01	0.5
prince.n.01	king.n.07	0.16666666666666666
snow.n.01	weather.n.01	0.3333333333333333
multitude.n.03	party.n.03	0.2
male_child.n.01	brother.n.04	0.2
ancestor.n.01	grass.n.02	0.16666666666666666
brow.n.01	eye.n.01	0.16666666666666666
money.n.02	drop.n.01	0.09090909090909091
money.n.02	diamond.n.02	0.1
vehicle.n.01	bus.n.01	0.25
cab.n.03	bus.n.04	0.3333333333333333
house.n.12	barn.n.01	0.25
finger.n.02	palm.n.02	0.3333333333333333
cable_car.n.01	bridge.n.01	0.16666666666666666
effort.n.02	trouble.n.04	0.5
fact.n.01	penetration.n.02	0.2
job.n.05	management.n.01	0.25
cancer.n.01	illness.n.01	0.2
word.n.01	newspaper.n.04	0.14285714285714285
composer.n.01	writer.n.02	0.14285714285714285
actor.n.01	singer.n.01	0.25
shelter.n.01	hovel.n.01	0.5
toilet.n.01	kitchen.n.01	0.3333333333333333
cabin.n.02	hovel.n.01	0.16666666666666666
door.n.05	kitchen.n.01	0.3333333333333333
value.n.06	impression.n.01	0.25
wisdom.n.03	intelligence.n.01	0.25
ignorance.n.01	intelligence.n.01	0.2
happiness.n.02	fortune.n.04	0.2
idea.n.01	outline.n.03	0.3333333333333333
temper.n.02	emotion.n.01	0.3333333333333333
happiness.n.02	peace.n.03	0.2
despair.n.02	misery.n.02	0.25
logic.n.01	arithmetic.n.01	0.125
denial.n.02	confession.n.04	0.25
argument.n.04	criticism.n.01	0.16666666666666666
aggression.n.02	hostility.n.03	0.5
hysteria.n.02	confusion.n.03	0.14285714285714285
chemistry.n.01	theory.n.03	0.125
trial.n.04	verdict.n.01	0.16666666666666666
comfort.n.01	safety.n.01	0.3333333333333333
assurance.n.01	self.n.01	0.2
vision.n.03	perception.n.03	0.3333333333333333
era.n.01	decade.n.01	0.3333333333333333
biography.n.01	fabrication.n.01	0.1
discussion.n.02	argument.n.03	0.5
code.n.01	symbol.n.01	0.2
danger.n.01	disease.n.01	0.14285714285714285
accident.n.01	calamity.n.01	0.25
journey.n.01	trip.n.01	0.5
bodily_process.n.01	bowel_movement.n.01	0.2
chitchat.n.01	news.n.04	0.1111111111111111
father.n.06	god.n.01	0.25
action.n.01	course.n.04	0.5
fever.n.02	illness.n.01	0.1
air_travel.n.01	flight.n.02	0.5
game.n.01	action.n.10	0.25
atom.n.02	air.n.06	0.2
family.n.01	state.n.04	0.25
bible.n.01	literature.n.03	0.25
adult.n.01	defender.n.01	0.25
newspaper.n.04	data.n.01	0.1
communication.n.02	television.n.02	0.08333333333333333
cousin.n.01	uncle.n.01	0.25
writer.n.01	reader.n.03	0.2
guy.n.01	partner.n.03	0.2
area.n.05	corner.n.03	0.5
ballad.n.01	song.n.01	0.5
wall.n.06	decoration.n.01	0.25
word.n.01	page.n.01	0.1111111111111111
nanny.n.01	scientist.n.01	0.2
politician.n.02	president.n.04	0.25
president.n.04	mayor.n.01	0.2
book.n.10	essay.n.01	0.25
man.n.03	warrior.n.01	0.3333333333333333
article.n.03	diary.n.01	0.25
breakfast.n.01	supper.n.01	0.3333333333333333
crowd.n.02	parade.n.01	0.14285714285714285
aisle.n.02	hallway.n.01	0.25
teacher.n.01	rabbi.n.01	0.125
hip.n.01	lip.n.01	0.25
book.n.10	article.n.03	0.3333333333333333
room.n.01	cell.n.07	0.5
box.n.09	booth.n.02	0.2
daughter.n.01	child.n.02	0.3333333333333333
limb.n.01	leg.n.02	0.5
liver.n.01	lung.n.01	0.25
classroom.n.01	hallway.n.01	0.1
mountain.n.01	ledge.n.01	0.25
car.n.02	elevator.n.02	0.14285714285714285
bed.n.01	couch.n.03	0.5
apparel.n.01	button.n.07	0.2
apparel.n.01	coating.n.01	0.25
kidney.n.01	organ.n.01	0.25
apple.n.01	sauce.n.01	0.07692307692307693
chicken.n.01	steak.n.01	0.16666666666666666
car.n.02	hose.n.02	0.1111111111111111
tobacco.n.01	cigarette.n.01	0.3333333333333333
scholar.n.01	professor.n.01	0.125
baby.n.01	daughter.n.01	0.25
pipe.n.03	cigar.n.01	0.06666666666666667
milk.n.04	juice.n.01	0.3333333333333333
box.n.07	cigar.n.01	0.07142857142857142
apartment.n.01	hotel.n.01	0.2
cup.n.05	cone.n.03	0.25
horse.n.01	ox.n.02	0.1111111111111111
throat.n.02	nozzle.n.01	0.25
bone.n.01	tooth.n.01	0.5
bone.n.01	elbow.n.05	0.14285714285714285
bacon.n.02	bean.n.03	0.1111111111111111
cup.n.02	jar.n.02	0.3333333333333333
proof.n.01	fact.n.01	0.25
appointment.n.05	engagement.n.05	0.25
birthday.n.01	year.n.03	0.16666666666666666
password.n.01	clue.n.02	0.2
generator.n.03	creator.n.02	0.3333333333333333
atom.n.02	carbon_paper.n.01	0.25
archbishop.n.01	bishop.n.01	0.5
letter.n.01	paragraph.n.01	0.2
page.n.03	paragraph.n.01	0.08333333333333333
steeple.n.01	chapel.n.01	0.16666666666666666
muscle.n.02	bone.n.01	0.25
muscle.n.01	tongue.n.01	0.25
male_child.n.01	soldier.n.01	0.125
belly.n.05	abdomen.n.01	0.25
guy.n.01	girl.n.05	0.2
bed.n.01	chair.n.01	0.2
apparel.n.01	jacket.n.02	0.2
gun.n.01	knife.n.02	0.3333333333333333
tin.n.01	metallic_element.n.01	0.5
bottle.n.03	container.n.01	0.3333333333333333
hen.n.03	turkey.n.04	0.25
meat.n.01	bread.n.01	0.25
arm.n.01	bone.n.01	0.1111111111111111
neck.n.04	spine.n.04	0.3333333333333333
apple.n.01	lemon.n.01	0.25
agony.n.01	grief.n.01	0.14285714285714285
assignment.n.05	undertaking.n.01	0.5
night.n.07	dawn.n.03	0.3333333333333333
dinner.n.01	soup.n.01	0.2
calf.n.04	taurus.n.02	0.14285714285714285
snow.n.01	storm.n.01	0.2
nail.n.03	hand.n.09	0.25
andiron.n.01	horse.n.02	0.125
arm.n.01	neck.n.01	0.2
ball.n.01	boxing_glove.n.01	0.16666666666666666
influenza.n.01	fever.n.02	0.07692307692307693
fee.n.01	wage.n.01	0.14285714285714285
boldness.n.02	mind.n.01	0.1111111111111111
beast.n.02	animal.n.01	0.14285714285714285
dinner.n.01	wimp.n.01	0.09090909090909091
girl.n.01	maid.n.02	0.5
child.n.02	son.n.01	0.3333333333333333
alcohol.n.01	wine.n.01	0.5
nozzle.n.01	mouth.n.08	0.25
street.n.02	car.n.02	0.1111111111111111
bell.n.10	door.n.04	0.2
box.n.07	hat.n.01	0.125
belief.n.01	impression.n.01	0.25
bias.n.01	impression.n.01	0.125
attention.n.01	awareness.n.01	0.16666666666666666
anger.n.01	temper.n.02	0.25
elegance.n.01	dash.n.01	0.5
beauty.n.01	age.n.01	0.16666666666666666
book.n.10	composition.n.08	0.2
acquaintance.n.03	mother.n.03	0.16666666666666666
vitamin.n.01	iron.n.01	0.1111111111111111
cable_car.n.01	factory.n.01	0.125
treaty.n.01	condition.n.07	0.2
chapter.n.05	choice.n.02	0.14285714285714285
arithmetic.n.01	rhythm.n.04	0.09090909090909091
achiever.n.01	presence.n.01	0.1
belief.n.01	flower.n.03	0.1111111111111111
achiever.n.01	goal.n.03	0.1
trick.n.07	size.n.02	0.1
choice.n.02	vein.n.02	0.1111111111111111
hymn.n.01	conquest.n.01	0.07692307692307693
endurance.n.01	set.n.05	0.125
jail.n.01	choice.n.02	0.058823529411764705
condition.n.03	male_child.n.01	0.1
flower.n.03	endurance.n.01	0.1111111111111111
fix.n.01	agreement.n.03	0.14285714285714285
doctor.n.04	temper.n.02	0.08333333333333333
brotherhood.n.02	door.n.04	0.08333333333333333
undertaking.n.01	womanhood.n.02	0.09090909090909091
brotherhood.n.02	baseball.n.02	0.06666666666666667
cent.n.01	size.n.02	0.1
presence.n.04	door.n.03	0.125
mouse.n.03	management.n.02	0.09090909090909091
undertaking.n.01	highway.n.01	0.06666666666666667
liquor.n.02	century.n.01	0.09090909090909091
undertaking.n.01	chaff.n.01	0.07692307692307693
island.n.01	undertaking.n.01	0.08333333333333333
night.n.07	chapter.n.02	0.25
contamination.n.03	president_of_the_united_states.n.02	0.09090909090909091
gun.n.07	trick.n.07	0.125
bath.n.02	trick.n.07	0.14285714285714285
diet.n.03	apple.n.01	0.1
cent.n.01	wife.n.01	0.07142857142857142
chapter.n.02	fag_end.n.01	0.125
path.n.04	abdomen.n.01	0.1111111111111111
hymn.n.01	chaff.n.01	0.07692307692307693
dentist.n.01	colonel.n.01	0.07692307692307693
wife.n.01	chaff.n.01	0.09090909090909091
hole.n.05	wife.n.01	0.1
student.n.01	president.n.04	0.16666666666666666
bathroom.n.01	wife.n.01	0.08333333333333333
multitude.n.03	cent.n.01	0.1111111111111111
formula.n.04	log.n.04	0.1111111111111111
woman.n.02	fur.n.03	0.09090909090909091
apple.n.01	cheerfulness.n.01	0.09090909090909091
gun.n.07	dawn.n.02	0.1
meal.n.03	shank.n.06	0.1111111111111111
camera.n.01	president.n.04	0.08333333333333333
liquor.n.02	set.n.05	0.1
abdomen.n.01	vein.n.05	0.2
artillery.n.01	fur.n.03	0.1111111111111111
sofa.n.01	baseball.n.02	0.1111111111111111
actor.n.02	camera.n.01	0.1
deck.n.04	mouse.n.04	0.125
rice.n.04	male_child.n.01	0.14285714285714285
multitude.n.03	gun.n.07	0.1
cliff.n.01	buttocks.n.01	0.125
ankle.n.01	window.n.07	0.07692307692307693
princess.n.01	island.n.01	0.1111111111111111
container.n.01	mouse.n.04	0.2
wagon.n.04	container.n.01	0.3333333333333333
multitude.n.03	balloon.n.02	0.1
dollar.n.04	multitude.n.03	0.14285714285714285
bathroom.n.01	balloon.n.02	0.14285714285714285
abdomen.n.01	bedroom.n.01	0.08333333333333333
