couple.n.01	pair.n.03	8.33
woman.n.01	wife.n.01	5.72
sheep.n.01	cattle.n.01	4.77
purse.n.03	bag.n.01	8.33
ceiling.n.01	cathedral.n.02	2.42
bean.n.02	coffee_bean.n.01	5.15
wood.n.01	paper.n.01	2.88
top.n.02	side.n.04	1.9
crime.n.01	fraud.n.01	5.65
pain.n.02	injury.n.01	5.38
lover.n.01	companion.n.02	5.97
evening.n.03	twilight.n.01	7.78
father.n.05	daughter.n.01	2.62
wine.n.01	liquor.n.01	7.85
cow.n.01	goat.n.01	2.93
belief.n.01	public_opinion.n.01	7.7
world.n.03	illusion.n.02	1.42
treaty.n.01	agreement.n.01	9.02
wealth.n.01	poverty.n.01	1.27
accident.n.02	emergency.n.01	4.93
conflict.n.01	conquest.n.01	7.22
acquaintance.n.03	teacher.n.01	2.62
illness.n.01	infection.n.01	6.9
game.n.03	antic.n.01	2.32
brother.n.04	son.n.01	3.48
aunt.n.01	nephew.n.01	3.1
worker.n.01	machinist.n.01	4.92
doctor.n.01	orthodontist.n.01	5.58
oak.n.01	maple.n.01	6.03
bee.n.01	queen.n.01	3.27
car.n.02	bicycle.n.01	3.47
goal.n.01	pursuit.n.02	5.83
august.n.01	calendar_month.n.01	5.53
united_states_army.n.01	team.n.01	5.08
cloud.n.02	weather.n.01	4.87
doctor.n.01	doctor.n.04	8.88
canyon.n.01	valley.n.01	6.75
river.n.01	valley.n.01	1.67
sun.n.03	sky.n.01	2.27
target.n.01	arrow.n.01	3.25
chocolate.n.02	pie.n.01	2.27
context.n.02	situation.n.01	7.85
opinion.n.05	choice.n.02	5.43
rhythm.n.04	tune.n.01	6.12
intestine.n.01	nerve.n.01	4.93
day.n.07	dawn.n.03	5.47
cattle.n.01	beef.n.01	7.03
doctor.n.01	professor.n.01	4.65
sleeve.n.01	vein.n.04	3.65
room.n.01	bathroom.n.01	3.33
corporation.n.01	business.n.01	9.02
fun.n.01	football.n.01	1.97
hill.n.01	cliff.n.01	4.28
bone.n.01	ankle.n.01	3.82
apple.n.01	candy.n.01	2.08
assistant.n.01	maid.n.01	5.58
leader.n.01	coach.n.01	7.27
lemon.n.03	tea.n.03	1.6
bee.n.01	ant.n.01	2.78
basketball.n.02	baseball.n.02	4.92
rice.n.02	bean.n.03	2.72
bed.n.01	furniture.n.01	6.08
emotion.n.01	passion.n.01	7.72
anarchy.n.01	chaos.n.01	7.93
crime.n.01	misdemeanor.n.01	7.12
machine.n.01	engine.n.01	5.58
beach.n.01	sea.n.01	4.68
bowling_alley.n.02	stadium.n.01	1.53
jar.n.02	bottle.n.02	7.83
military_capability.n.01	capability.n.01	5.28
seeded_player.n.01	mustard.n.01	3.48
guitar.n.01	drum.n.01	3.78
impression.n.01	idea.n.01	5.7
north.n.06	west.n.04	3.63
diet.n.03	salad.n.01	2.98
mother.n.03	wife.n.01	3.02
dad.n.01	mother.n.01	3.55
master.n.07	sailor.n.01	5.0
meter.n.01	yard.n.01	5.6
beer.n.01	champagne.n.01	4.45
motor.n.01	gravy_boat.n.01	2.57
circuit_board.n.01	bridge.n.02	1.97
science.n.01	psychology.n.01	4.92
sinner.n.01	saint.n.02	1.6
destruction.n.02	construction.n.07	0.98
crowd.n.01	crowd.n.02	7.42
beach.n.01	reef.n.01	3.77
man.n.03	child.n.03	4.13
bread.n.01	cheese.n.01	1.95
ace.n.03	achiever.n.01	8.73
celebration.n.01	ceremony.n.01	7.72
menu.n.03	order.n.09	3.62
king.n.07	princess.n.01	3.27
wealth.n.01	prestige.n.01	6.07
endurance.n.01	strength.n.01	6.58
danger.n.03	menace.n.01	8.78
god.n.03	priest.n.02	4.5
world.n.08	brotherhood.n.02	3.13
buddy.n.01	companion.n.01	8.65
teacher.n.01	benefactor.n.01	4.28
torso.n.01	abdomen.n.01	3.93
tongue.n.01	throat.n.04	3.1
house.n.12	carpet.n.02	1.38
intelligence.n.01	skill.n.02	5.35
journey.n.01	seduction.n.02	4.72
god.n.03	prey.n.02	1.23
brother.n.04	person.n.01	0.97
adversary.n.01	opposition.n.04	9.05
death.n.02	catastrophe.n.03	4.13
giant.n.05	demon.n.03	6.95
day.n.07	morning.n.01	4.87
man.n.03	winner.n.01	1.9
acquaintance.n.03	guy.n.01	3.88
birdcall.n.01	narrative.n.01	3.97
beam.n.04	sunlight.n.01	6.83
guy.n.01	stud.n.01	5.83
wimp.n.01	rice.n.04	1.43
box.n.01	elevator.n.02	1.32
butter.n.01	potato.n.01	1.22
apartment.n.01	furniture.n.01	1.28
lake.n.01	swamp.n.01	4.92
salad.n.01	vinegar.n.01	1.13
flower.n.02	bulb.n.01	4.48
cloud.n.01	mist.n.01	6.67
driver.n.02	pilot.n.01	6.28
sugar.n.01	honey.n.01	5.13
torso.n.01	shoulder.n.01	2.88
idea.n.01	image.n.01	3.55
father.n.05	brother.n.04	4.2
moon.n.06	planet.n.03	5.87
ball.n.06	costume.n.04	2.32
railing.n.01	fence.n.01	5.22
room.n.01	layer.n.01	2.35
flower.n.01	shrub.n.01	4.25
bone.n.01	stifle.n.01	4.17
sleeve.n.01	knee.n.03	2.75
bottom.n.01	side.n.04	2.63
vessel.n.01	vein.n.01	5.15
big_cat.n.01	rabbit.n.01	2.37
meat.n.01	sandwich.n.01	2.35
impression.n.01	concept.n.01	5.08
intelligence.n.01	penetration.n.02	5.9
care.n.01	pastime.n.01	7.22
position.n.04	confidence.n.04	4.35
right.n.07	justice.n.01	7.05
argument.n.04	agreement.n.01	1.45
depth.n.01	magnitude.n.01	6.12
medium.n.08	newsworthiness.n.01	3.65
achiever.n.01	candidate.n.02	2.78
birthday.n.02	date.n.01	5.08
fee.n.01	payment.n.01	7.15
bible.n.01	hymn.n.01	5.15
exit.n.01	doorway.n.01	5.5
man.n.03	lookout.n.01	3.25
aisle.n.03	manor_hall.n.01	6.35
whiskey.n.01	gin.n.01	6.28
blood.n.05	kernel.n.03	3.4
oil.n.02	mink.n.01	1.23
floor.n.02	deck.n.04	5.55
ceiling.n.03	floor.n.03	2.62
door.n.05	floor.n.10	1.67
shoulder.n.01	head.n.26	3.42
wagon.n.04	baby_buggy.n.01	7.7
car.n.02	passenger_car.n.01	5.13
elbow.n.05	ankle.n.01	3.13
wealth.n.01	fame.n.01	4.02
sorrow.n.02	shame.n.01	4.77
administration.n.02	management.n.02	7.25
communication.n.02	conversation.n.01	8.02
pollution.n.01	atmosphere.n.01	4.25
anatomy.n.01	biology.n.01	5.33
college.n.01	profession.n.01	3.12
record.n.05	subject.n.01	2.07
formula.n.01	equation.n.01	7.95
book.n.07	data.n.01	5.0
male_child.n.01	partner.n.03	1.9
sky.n.01	universe.n.01	4.68
population.n.01	people.n.01	7.68
college.n.01	class.n.06	4.13
headman.n.02	mayor.n.01	4.85
rabbi.n.01	curate.n.01	7.62
meter.n.01	inch.n.01	5.08
polyester.n.03	cotton.n.02	5.63
lawyer.n.01	banker.n.02	1.88
violin.n.01	musical_instrument.n.01	6.58
camp.n.03	cabin.n.02	4.2
pot.n.04	appliance.n.01	2.53
linen.n.01	fabric.n.01	7.47
whiskey.n.01	champagne.n.01	5.33
daughter.n.01	child.n.02	5.38
bungalow.n.01	cabin.n.02	7.72
bird.n.01	hen.n.02	7.03
racket.n.01	noise.n.01	8.1
sunset.n.03	evening.n.03	5.98
drizzle.n.01	rain.n.01	9.17
adult.n.01	child.n.03	2.22
charcoal.n.01	coal.n.01	7.63
torso.n.01	spine.n.05	4.78
head.n.11	nail.n.03	2.47
log.n.05	timber.n.02	8.05
spoon.n.02	cup.n.02	2.02
consistency.n.01	boldness.n.02	3.13
man.n.08	husband.n.01	5.32
bone.n.01	neck.n.01	2.53
frustration.n.03	anger.n.01	6.5
river.n.01	sea.n.01	5.72
undertaking.n.01	job.n.07	8.87
club.n.02	society.n.01	5.23
reflection.n.05	picture.n.01	7.27
prince.n.01	king.n.07	5.92
snow.n.01	weather.n.01	5.48
multitude.n.03	party.n.03	2.2
male_child.n.01	brother.n.04	6.67
ancestor.n.01	grass.n.02	3.55
brow.n.01	eye.n.01	3.82
money.n.02	drop.n.01	2.1
money.n.02	diamond.n.02	3.42
vehicle.n.01	bus.n.01	6.47
cab.n.03	bus.n.04	5.6
house.n.12	barn.n.01	4.33
finger.n.02	palm.n.02	3.33
cable_car.n.01	bridge.n.01	0.95
effort.n.02	trouble.n.04	4.45
fact.n.01	penetration.n.02	4.77
job.n.05	management.n.01	3.97
cancer.n.01	illness.n.01	7.93
word.n.01	newspaper.n.04	2.47
composer.n.01	writer.n.02	6.58
actor.n.01	singer.n.01	4.52
shelter.n.01	hovel.n.01	6.47
toilet.n.01	kitchen.n.01	3.1
cabin.n.02	hovel.n.01	6.53
door.n.05	kitchen.n.01	1.67
value.n.06	impression.n.01	7.07
wisdom.n.03	intelligence.n.01	7.47
ignorance.n.01	intelligence.n.01	1.5
happiness.n.02	fortune.n.04	2.38
idea.n.01	outline.n.03	6.75
temper.n.02	emotion.n.01	8.12
happiness.n.02	peace.n.03	6.03
despair.n.02	misery.n.02	7.22
logic.n.01	arithmetic.n.01	3.97
denial.n.02	confession.n.04	1.03
argument.n.04	criticism.n.01	5.08
aggression.n.02	hostility.n.03	8.48
hysteria.n.02	confusion.n.03	6.33
chemistry.n.01	theory.n.03	3.17
trial.n.04	verdict.n.01	3.33
comfort.n.01	safety.n.01	5.8
assurance.n.01	self.n.01	3.12
vision.n.03	perception.n.03	6.88
era.n.01	decade.n.01	5.4
biography.n.01	fabrication.n.01	1.38
discussion.n.02	argument.n.03	5.48
code.n.01	symbol.n.01	6.03
danger.n.01	disease.n.01	3.0
accident.n.01	calamity.n.01	5.9
journey.n.01	trip.n.01	8.88
bodily_process.n.01	bowel_movement.n.01	7.15
chitchat.n.01	news.n.04	5.22
father.n.06	god.n.01	3.57
action.n.01	course.n.04	5.45
fever.n.02	illness.n.01	7.65
air_travel.n.01	flight.n.02	8.18
game.n.01	action.n.10	4.85
atom.n.02	air.n.06	3.05
family.n.01	state.n.04	2.58
bible.n.01	literature.n.03	4.77
adult.n.01	defender.n.01	6.9
newspaper.n.04	data.n.01	5.65
communication.n.02	television.n.02	5.6
cousin.n.01	uncle.n.01	4.63
writer.n.01	reader.n.03	1.6
guy.n.01	partner.n.03	3.57
area.n.05	corner.n.03	2.07
ballad.n.01	song.n.01	7.53
wall.n.06	decoration.n.01	2.62
word.n.01	page.n.01	2.92
nanny.n.01	scientist.n.01	2.08
politician.n.02	president.n.04	7.38
president.n.04	mayor.n.01	5.68
book.n.10	essay.n.01	4.72
man.n.03	warrior.n.01	4.72
article.n.03	diary.n.01	6.18
breakfast.n.01	supper.n.01	4.4
crowd.n.02	parade.n.01	3.93
aisle.n.02	hallway.n.01	6.75
teacher.n.01	rabbi.n.01	4.37
hip.n.01	lip.n.01	1.43
book.n.10	article.n.03	5.43
room.n.01	cell.n.07	4.58
box.n.09	booth.n.02	3.8
daughter.n.01	child.n.02	4.17
limb.n.01	leg.n.02	6.9
liver.n.01	lung.n.01	2.7
classroom.n.01	hallway.n.01	2.0
mountain.n.01	ledge.n.01	3.73
car.n.02	elevator.n.02	1.03
bed.n.01	couch.n.03	3.42
apparel.n.01	button.n.07	2.3
apparel.n.01	coating.n.01	5.35
kidney.n.01	organ.n.01	6.17
apple.n.01	sauce.n.01	1.43
chicken.n.01	steak.n.01	3.73
car.n.02	hose.n.02	0.87
tobacco.n.01	cigarette.n.01	7.5
scholar.n.01	professor.n.01	1.95
baby.n.01	daughter.n.01	5.0
pipe.n.03	cigar.n.01	6.03
milk.n.04	juice.n.01	4.05
box.n.07	cigar.n.01	1.25
apartment.n.01	hotel.n.01	3.33
cup.n.05	cone.n.03	3.17
horse.n.01	ox.n.02	3.02
throat.n.02	nozzle.n.01	2.8
bone.n.01	tooth.n.01	4.17
bone.n.01	elbow.n.05	3.78
bacon.n.02	bean.n.03	1.22
cup.n.02	jar.n.02	5.13
proof.n.01	fact.n.01	7.3
appointment.n.05	engagement.n.05	6.75
birthday.n.01	year.n.03	1.67
password.n.01	clue.n.02	2.53
generator.n.03	creator.n.02	8.02
atom.n.02	carbon_paper.n.01	3.1
archbishop.n.01	bishop.n.01	7.05
letter.n.01	paragraph.n.01	4.0
page.n.03	paragraph.n.01	3.03
steeple.n.01	chapel.n.01	7.08
muscle.n.02	bone.n.01	3.65
muscle.n.01	tongue.n.01	5.0
male_child.n.01	soldier.n.01	2.15
belly.n.05	abdomen.n.01	8.13
guy.n.01	girl.n.05	3.33
bed.n.01	chair.n.01	3.5
apparel.n.01	jacket.n.02	5.15
gun.n.01	knife.n.02	3.65
tin.n.01	metallic_element.n.01	5.63
bottle.n.03	container.n.01	7.93
hen.n.03	turkey.n.04	6.13
meat.n.01	bread.n.01	1.67
arm.n.01	bone.n.01	3.83
neck.n.04	spine.n.04	5.32
apple.n.01	lemon.n.01	4.05
agony.n.01	grief.n.01	7.63
assignment.n.05	undertaking.n.01	8.7
night.n.07	dawn.n.03	2.95
dinner.n.01	soup.n.01	3.72
calf.n.04	taurus.n.02	4.93
snow.n.01	storm.n.01	4.8
nail.n.03	hand.n.09	3.42
andiron.n.01	horse.n.02	2.38
arm.n.01	neck.n.01	1.58
ball.n.01	boxing_glove.n.01	1.75
influenza.n.01	fever.n.02	6.08
fee.n.01	wage.n.01	3.72
boldness.n.02	mind.n.01	3.88
beast.n.02	animal.n.01	7.83
dinner.n.01	wimp.n.01	2.85
girl.n.01	maid.n.02	2.93
child.n.02	son.n.01	5.75
alcohol.n.01	wine.n.01	7.42
nozzle.n.01	mouth.n.08	3.73
street.n.02	car.n.02	2.38
bell.n.10	door.n.04	2.2
box.n.07	hat.n.01	1.3
belief.n.01	impression.n.01	5.95
bias.n.01	impression.n.01	5.6
attention.n.01	awareness.n.01	8.73
anger.n.01	temper.n.02	4.1
elegance.n.01	dash.n.01	5.72
beauty.n.01	age.n.01	1.58
book.n.10	composition.n.08	2.58
acquaintance.n.03	mother.n.03	2.53
vitamin.n.01	iron.n.01	5.55
cable_car.n.01	factory.n.01	2.75
treaty.n.01	condition.n.07	2.45
chapter.n.05	choice.n.02	0.48
arithmetic.n.01	rhythm.n.04	2.35
achiever.n.01	presence.n.01	1.08
belief.n.01	flower.n.03	0.4
achiever.n.01	goal.n.03	3.23
trick.n.07	size.n.02	0.48
choice.n.02	vein.n.02	0.98
hymn.n.01	conquest.n.01	0.68
endurance.n.01	set.n.05	0.4
jail.n.01	choice.n.02	1.08
condition.n.03	male_child.n.01	0.48
flower.n.03	endurance.n.01	0.4
fix.n.01	agreement.n.03	0.3
doctor.n.04	temper.n.02	0.48
brotherhood.n.02	door.n.04	0.68
undertaking.n.01	womanhood.n.02	0.68
brotherhood.n.02	baseball.n.02	0.88
cent.n.01	size.n.02	0.4
presence.n.04	door.n.03	0.48
mouse.n.03	management.n.02	0.48
undertaking.n.01	highway.n.01	0.48
liquor.n.02	century.n.01	0.4
undertaking.n.01	chaff.n.01	0.68
island.n.01	undertaking.n.01	0.3
night.n.07	chapter.n.02	0.48
contamination.n.03	president_of_the_united_states.n.02	0.68
gun.n.07	trick.n.07	0.48
bath.n.02	trick.n.07	0.58
diet.n.03	apple.n.01	1.18
cent.n.01	wife.n.01	0.58
chapter.n.02	fag_end.n.01	0.3
path.n.04	abdomen.n.01	0.58
hymn.n.01	chaff.n.01	0.4
dentist.n.01	colonel.n.01	0.4
wife.n.01	chaff.n.01	0.4
hole.n.05	wife.n.01	0.68
student.n.01	president.n.04	0.78
bathroom.n.01	wife.n.01	0.48
multitude.n.03	cent.n.01	0.48
formula.n.04	log.n.04	1.77
woman.n.02	fur.n.03	0.58
apple.n.01	cheerfulness.n.01	0.58
gun.n.07	dawn.n.02	1.18
meal.n.03	shank.n.06	0.98
camera.n.01	president.n.04	0.48
liquor.n.02	set.n.05	0.68
abdomen.n.01	vein.n.05	2.35
artillery.n.01	fur.n.03	0.3
sofa.n.01	baseball.n.02	0.88
actor.n.02	camera.n.01	0.68
deck.n.04	mouse.n.04	0.48
rice.n.04	male_child.n.01	0.4
multitude.n.03	gun.n.07	0.68
cliff.n.01	buttocks.n.01	0.3
ankle.n.01	window.n.07	0.3
princess.n.01	island.n.01	0.3
container.n.01	mouse.n.04	0.3
wagon.n.04	container.n.01	2.65
multitude.n.03	balloon.n.02	0.48
dollar.n.04	multitude.n.03	0.4
bathroom.n.01	balloon.n.02	0.4
abdomen.n.01	bedroom.n.01	0.4
bicycle.n.01	bedroom.n.01	0.4
log.n.05	bathtub.n.01	0.4
bowl.n.02	tail.n.03	0.48
